factory_id,hub_id,country_code,category_id,manufacturing_cost,transport_cost,hub_handling_cost,last_mile_cost,tariff_pct,tariff_amount,total_landed_cost,transit_days,max_lead_time_days,is_lead_time_feasible,is_geopolitically_restricted
F_US_01,H_US_01,VN,CAT06,297.42,38.83,3.92,12.84,0.1,29.74,382.75,53,50,0,0
F_US_01,H_US_01,AU,CAT06,297.42,38.83,3.92,10.53,0.04,11.9,362.6,55,36,0,0
F_US_01,H_CA_01,US,CAT06,297.42,8.2,3.88,6.81,0.0,0.0,316.31,7,39,1,0
F_US_01,H_CA_01,CA,CAT06,297.42,8.2,3.88,1.89,0.02,5.95,317.34,3,37,1,0
F_US_01,H_CA_01,MX,CAT06,297.42,8.2,3.88,6.63,0.01,2.97,319.1,12,50,1,0
F_US_01,H_CA_01,BR,CAT06,297.42,8.2,3.88,5.95,0.1,29.74,345.19,25,54,1,0
F_US_01,H_CA_01,AR,CAT06,297.42,8.2,3.88,8.16,0.12,35.69,353.35,32,54,1,0
F_US_01,H_CA_01,DE,CAT06,297.42,8.2,3.88,4.4,0.06,17.85,331.75,23,38,1,0
F_US_01,H_CA_01,GB,CAT06,297.42,8.2,3.88,4.55,0.05,14.87,328.92,19,36,1,0
F_US_01,H_CA_01,FR,CAT06,297.42,8.2,3.88,4.44,0.06,17.85,331.79,22,40,1,0
F_US_01,H_CA_01,AE,CAT06,297.42,8.2,3.88,8.94,0.05,14.87,333.31,38,51,1,0
F_US_01,H_CA_01,SA,CAT06,297.42,8.2,3.88,9.11,0.05,14.87,333.48,36,52,1,0
F_US_01,H_CA_01,ZA,CAT06,297.42,8.2,3.88,10.99,0.08,23.79,344.28,45,50,1,0
F_US_01,H_CA_01,CN,CAT06,297.42,8.2,3.88,9.87,0.25,74.36,393.73,38,53,1,1
F_US_01,H_CA_01,JP,CAT06,297.42,8.2,3.88,7.43,0.04,11.9,328.83,36,40,1,0
F_US_01,H_CA_01,KR,CAT06,297.42,8.2,3.88,9.21,0.05,14.87,333.58,37,36,0,0
F_US_01,H_CA_01,IN,CAT06,297.42,8.2,3.88,9.11,0.08,23.79,342.4,43,50,1,0
F_US_01,H_CA_01,VN,CAT06,297.42,8.2,3.88,10.1,0.1,29.74,349.34,46,50,1,0
F_US_01,H_CA_01,AU,CAT06,297.42,8.2,3.88,13.94,0.04,11.9,335.34,55,36,0,0
F_US_01,H_MX_01,US,CAT06,297.42,59.95,1.6,7.88,0.0,0.0,366.85,16,39,1,0
F_US_01,H_MX_01,CA,CAT06,297.42,59.95,1.6,5.67,0.02,5.95,370.59,23,37,1,0
F_US_01,H_MX_01,MX,CAT06,297.42,59.95,1.6,0.58,0.01,2.97,362.52,11,50,1,0
F_US_01,H_MX_01,BR,CAT06,297.42,59.95,1.6,5.28,0.1,29.74,393.99,31,54,1,0
F_US_01,H_MX_01,AR,CAT06,297.42,59.95,1.6,5.12,0.12,35.69,399.78,34,54,1,0
F_US_01,H_MX_01,DE,CAT06,297.42,59.95,1.6,8.58,0.06,17.85,385.4,41,38,0,0
F_US_01,H_MX_01,GB,CAT06,297.42,59.95,1.6,7.3,0.05,14.87,381.14,38,36,0,0
F_US_01,H_MX_01,FR,CAT06,297.42,59.95,1.6,6.71,0.06,17.85,383.53,40,40,1,0
F_US_01,H_MX_01,AE,CAT06,297.42,59.95,1.6,10.12,0.05,14.87,383.96,57,51,0,0
F_US_01,H_MX_01,SA,CAT06,297.42,59.95,1.6,10.01,0.05,14.87,383.85,55,52,0,0
F_US_01,H_MX_01,ZA,CAT06,297.42,59.95,1.6,12.91,0.08,23.79,395.67,56,50,0,0
F_US_01,H_MX_01,CN,CAT06,297.42,59.95,1.6,10.58,0.25,74.36,443.91,54,53,0,1
F_US_01,H_MX_01,JP,CAT06,297.42,59.95,1.6,9.88,0.04,11.9,380.75,47,40,0,0
F_US_01,H_MX_01,KR,CAT06,297.42,59.95,1.6,10.1,0.05,14.87,383.94,49,36,0,0
F_US_01,H_MX_01,IN,CAT06,297.42,59.95,1.6,12.72,0.08,23.79,395.48,61,50,0,0
F_US_01,H_MX_01,VN,CAT06,297.42,59.95,1.6,10.89,0.1,29.74,399.6,60,50,0,0
F_US_01,H_MX_01,AU,CAT06,297.42,59.95,1.6,13.21,0.04,11.9,384.08,57,36,0,0
F_US_01,H_BR_01,US,CAT06,297.42,169.23,2.84,6.38,0.0,0.0,475.87,57,39,0,0
F_US_01,H_BR_01,CA,CAT06,297.42,169.23,2.84,8.58,0.02,5.95,484.02,63,37,0,0
F_US_01,H_BR_01,MX,CAT06,297.42,169.23,2.84,6.78,0.01,2.97,479.24,55,50,0,0
F_US_01,H_BR_01,BR,CAT06,297.42,169.23,2.84,1.47,0.1,29.74,500.7,30,54,1,0
F_US_01,H_BR_01,AR,CAT06,297.42,169.23,2.84,7.64,0.12,35.69,512.82,36,54,1,0
F_US_01,H_BR_01,DE,CAT06,297.42,169.23,2.84,7.16,0.06,17.85,494.5,62,38,0,0
F_US_01,H_BR_01,GB,CAT06,297.42,169.23,2.84,7.77,0.05,14.87,492.13,60,36,0,0
F_US_01,H_BR_01,FR,CAT06,297.42,169.23,2.84,7.14,0.06,17.85,494.48,59,40,0,0
F_US_01,H_BR_01,AE,CAT06,297.42,169.23,2.84,9.55,0.05,14.87,493.91,68,51,0,0
F_US_01,H_BR_01,SA,CAT06,297.42,169.23,2.84,7.94,0.05,14.87,492.3,65,52,0,0
F_US_01,H_BR_01,ZA,CAT06,297.42,169.23,2.84,4.86,0.08,23.79,498.14,51,50,0,0
F_US_01,H_BR_01,CN,CAT06,297.42,169.23,2.84,12.62,0.25,74.36,556.47,84,53,0,1
F_US_01,H_BR_01,JP,CAT06,297.42,169.23,2.84,13.96,0.04,11.9,495.35,89,40,0,0
F_US_01,H_BR_01,KR,CAT06,297.42,169.23,2.84,14.51,0.05,14.87,498.87,89,36,0,0
F_US_01,H_BR_01,IN,CAT06,297.42,169.23,2.84,11.93,0.08,23.79,505.21,76,50,0,0
F_US_01,H_BR_01,VN,CAT06,297.42,169.23,2.84,14.3,0.1,29.74,513.53,85,50,0,0
F_US_01,H_BR_01,AU,CAT06,297.42,169.23,2.84,11.36,0.04,11.9,492.75,76,36,0,0
F_US_01,H_DE_01,US,CAT06,297.42,143.44,4.56,6.09,0.0,0.0,451.51,49,39,0,0
F_US_01,H_DE_01,CA,CAT06,297.42,143.44,4.56,4.96,0.02,5.95,456.33,46,37,0,0
F_US_01,H_DE_01,MX,CAT06,297.42,143.44,4.56,7.72,0.01,2.97,456.11,55,50,0,0
F_US_01,H_DE_01,BR,CAT06,297.42,143.44,4.56,7.01,0.1,29.74,482.17,54,54,1,0
F_US_01,H_DE_01,AR,CAT06,297.42,143.44,4.56,8.34,0.12,35.69,489.45,63,54,0,0
F_US_01,H_DE_01,DE,CAT06,297.42,143.44,4.56,1.13,0.06,17.85,464.4,25,38,1,0
F_US_01,H_DE_01,GB,CAT06,297.42,143.44,4.56,4.84,0.05,14.87,465.13,27,36,1,0
F_US_01,H_DE_01,FR,CAT06,297.42,143.44,4.56,3.35,0.06,17.85,466.62,26,40,1,0
F_US_01,H_DE_01,AE,CAT06,297.42,143.44,4.56,5.11,0.05,14.87,465.4,40,51,1,0
F_US_01,H_DE_01,SA,CAT06,297.42,143.44,4.56,5.1,0.05,14.87,465.39,38,52,1,0
F_US_01,H_DE_01,ZA,CAT06,297.42,143.44,4.56,7.7,0.08,23.79,476.91,54,50,0,0
F_US_01,H_DE_01,CN,CAT06,297.42,143.44,4.56,6.17,0.25,74.36,525.95,48,53,1,1
F_US_01,H_DE_01,JP,CAT06,297.42,143.44,4.56,7.71,0.04,11.9,465.03,54,40,0,0
F_US_01,H_DE_01,KR,CAT06,297.42,143.44,4.56,6.61,0.05,14.87,466.9,52,36,0,0
F_US_01,H_DE_01,IN,CAT06,297.42,143.44,4.56,5.97,0.08,23.79,475.18,46,50,1,0
F_US_01,H_DE_01,VN,CAT06,297.42,143.44,4.56,7.7,0.1,29.74,482.86,55,50,0,0
F_US_01,H_DE_01,AU,CAT06,297.42,143.44,4.56,11.45,0.04,11.9,468.77,71,36,0,0
F_US_01,H_GB_01,US,CAT06,297.42,114.62,3.22,5.99,0.0,0.0,421.25,43,39,0,0
F_US_01,H_GB_01,CA,CAT06,297.42,114.62,3.22,4.81,0.02,5.95,426.02,40,37,0,0
F_US_01,H_GB_01,MX,CAT06,297.42,114.62,3.22,7.05,0.01,2.97,425.28,49,50,1,0
F_US_01,H_GB_01,BR,CAT06,297.42,114.62,3.22,7.58,0.1,29.74,452.58,49,54,1,0
F_US_01,H_GB_01,AR,CAT06,297.42,114.62,3.22,10.48,0.12,35.69,461.43,58,54,0,0
F_US_01,H_GB_01,DE,CAT06,297.42,114.62,3.22,7.53,0.06,17.85,440.64,22,38,1,0
F_US_01,H_GB_01,GB,CAT06,297.42,114.62,3.22,1.26,0.05,14.87,431.39,21,36,1,0
F_US_01,H_GB_01,FR,CAT06,297.42,114.62,3.22,5.12,0.06,17.85,438.23,22,40,1,0
F_US_01,H_GB_01,AE,CAT06,297.42,114.62,3.22,5.45,0.05,14.87,435.58,38,51,1,0
F_US_01,H_GB_01,SA,CAT06,297.42,114.62,3.22,4.72,0.05,14.87,434.85,36,52,1,0
F_US_01,H_GB_01,ZA,CAT06,297.42,114.62,3.22,8.28,0.08,23.79,447.33,51,50,0,0
F_US_01,H_GB_01,CN,CAT06,297.42,114.62,3.22,6.26,0.25,74.36,495.88,45,53,1,1
F_US_01,H_GB_01,JP,CAT06,297.42,114.62,3.22,6.69,0.04,11.9,433.85,51,40,0,0
F_US_01,H_GB_01,KR,CAT06,297.42,114.62,3.22,6.31,0.05,14.87,436.44,49,36,0,0
F_US_01,H_GB_01,IN,CAT06,297.42,114.62,3.22,6.6,0.08,23.79,445.65,44,50,1,0
F_US_01,H_GB_01,VN,CAT06,297.42,114.62,3.22,6.94,0.1,29.74,451.94,53,50,0,0
F_US_01,H_GB_01,AU,CAT06,297.42,114.62,3.22,11.34,0.04,11.9,438.5,69,36,0,0
F_US_01,H_AE_01,US,CAT06,297.42,263.06,2.99,9.47,0.0,0.0,572.94,75,39,0,0
F_US_01,H_AE_01,CA,CAT06,297.42,263.06,2.99,7.8,0.02,5.95,577.22,70,37,0,0
F_US_01,H_AE_01,MX,CAT06,297.42,263.06,2.99,10.64,0.01,2.97,577.08,81,50,0,0
F_US_01,H_AE_01,BR,CAT06,297.42,263.06,2.99,10.63,0.1,29.74,603.84,75,54,0,0
F_US_01,H_AE_01,AR,CAT06,297.42,263.06,2.99,9.68,0.12,35.69,608.84,81,54,0,0
F_US_01,H_AE_01,DE,CAT06,297.42,263.06,2.99,5.49,0.06,17.85,586.81,50,38,0,0
F_US_01,H_AE_01,GB,CAT06,297.42,263.06,2.99,5.53,0.05,14.87,583.87,54,36,0,0
F_US_01,H_AE_01,FR,CAT06,297.42,263.06,2.99,4.81,0.06,17.85,586.13,52,40,0,0
F_US_01,H_AE_01,AE,CAT06,297.42,263.06,2.99,0.73,0.05,14.87,579.07,36,51,1,0
F_US_01,H_AE_01,SA,CAT06,297.42,263.06,2.99,5.61,0.05,14.87,583.95,38,52,1,0
F_US_01,H_AE_01,ZA,CAT06,297.42,263.06,2.99,2.72,0.08,23.79,589.98,58,50,0,0
F_US_01,H_AE_01,CN,CAT06,297.42,263.06,2.99,4.8,0.25,74.36,642.63,51,53,1,1
F_US_01,H_AE_01,JP,CAT06,297.42,263.06,2.99,7.09,0.04,11.9,582.46,60,40,0,0
F_US_01,H_AE_01,KR,CAT06,297.42,263.06,2.99,6.33,0.05,14.87,584.67,57,36,0,0
F_US_01,H_AE_01,IN,CAT06,297.42,263.06,2.99,5.41,0.08,23.79,592.67,43,50,1,0
F_US_01,H_AE_01,VN,CAT06,297.42,263.06,2.99,4.72,0.1,29.74,597.93,53,50,0,0
F_US_01,H_AE_01,AU,CAT06,297.42,263.06,2.99,8.56,0.04,11.9,583.93,68,36,0,0
F_US_01,H_ZA_01,US,CAT06,297.42,266.81,2.76,12.43,0.0,0.0,579.42,94,39,0,0
F_US_01,H_ZA_01,CA,CAT06,297.42,266.81,2.76,11.67,0.02,5.95,584.61,95,37,0,0
F_US_01,H_ZA_01,MX,CAT06,297.42,266.81,2.76,12.55,0.01,2.97,582.51,95,50,0,0
F_US_01,H_ZA_01,BR,CAT06,297.42,266.81,2.76,5.69,0.1,29.74,602.42,73,54,0,0
F_US_01,H_ZA_01,AR,CAT06,297.42,266.81,2.76,6.11,0.12,35.69,608.79,73,54,0,0
F_US_01,H_ZA_01,DE,CAT06,297.42,266.81,2.76,7.07,0.06,17.85,591.91,75,38,0,0
F_US_01,H_ZA_01,GB,CAT06,297.42,266.81,2.76,6.87,0.05,14.87,588.73,77,36,0,0
F_US_01,H_ZA_01,FR,CAT06,297.42,266.81,2.76,6.09,0.06,17.85,590.93,74,40,0,0
F_US_01,H_ZA_01,AE,CAT06,297.42,266.81,2.76,7.02,0.05,14.87,588.88,66,51,0,0
F_US_01,H_ZA_01,SA,CAT06,297.42,266.81,2.76,7.93,0.05,14.87,589.79,65,52,0,0
F_US_01,H_ZA_01,ZA,CAT06,297.42,266.81,2.76,1.33,0.08,23.79,592.11,47,50,1,0
F_US_01,H_ZA_01,CN,CAT06,297.42,266.81,2.76,9.3,0.25,74.36,650.65,80,53,0,1
F_US_01,H_ZA_01,JP,CAT06,297.42,266.81,2.76,12.32,0.04,11.9,591.21,90,40,0,0
F_US_01,H_ZA_01,KR,CAT06,297.42,266.81,2.76,8.93,0.05,14.87,590.79,87,36,0,0
F_US_01,H_ZA_01,IN,CAT06,297.42,266.81,2.76,5.96,0.08,23.79,596.74,71,50,0,0
F_US_01,H_ZA_01,VN,CAT06,297.42,266.81,2.76,7.55,0.1,29.74,604.28,78,50,0,0
F_US_01,H_ZA_01,AU,CAT06,297.42,266.81,2.76,7.14,0.04,11.9,586.03,79,36,0,0
F_US_01,H_CN_01,US,CAT06,297.42,248.99,1.57,9.9,0.0,0.0,557.88,73,39,0,1
F_US_01,H_CN_01,CA,CAT06,297.42,248.99,1.57,7.29,0.02,5.95,561.22,66,37,0,1
F_US_01,H_CN_01,MX,CAT06,297.42,248.99,1.57,9.77,0.01,2.97,560.72,76,50,0,0
F_US_01,H_CN_01,BR,CAT06,297.42,248.99,1.57,12.9,0.1,29.74,590.62,95,54,0,0
F_US_01,H_CN_01,AR,CAT06,297.42,248.99,1.57,13.56,0.12,35.69,597.23,98,54,0,0
F_US_01,H_CN_01,DE,CAT06,297.42,248.99,1.57,7.76,0.06,17.85,573.59,64,38,0,0
F_US_01,H_CN_01,GB,CAT06,297.42,248.99,1.57,6.26,0.05,14.87,569.11,65,36,0,0
F_US_01,H_CN_01,FR,CAT06,297.42,248.99,1.57,6.96,0.06,17.85,572.79,67,40,0,0
F_US_01,H_CN_01,AE,CAT06,297.42,248.99,1.57,4.98,0.05,14.87,567.83,58,51,0,0
F_US_01,H_CN_01,SA,CAT06,297.42,248.99,1.57,5.92,0.05,14.87,568.77,60,52,0,0
F_US_01,H_CN_01,ZA,CAT06,297.42,248.99,1.57,10.21,0.08,23.79,581.98,76,50,0,0
F_US_01,H_CN_01,CN,CAT06,297.42,248.99,1.57,1.24,0.25,74.36,623.58,37,53,1,1
F_US_01,H_CN_01,JP,CAT06,297.42,248.99,1.57,2.5,0.04,11.9,562.38,41,40,0,1
F_US_01,H_CN_01,KR,CAT06,297.42,248.99,1.57,3.46,0.05,14.87,566.31,39,36,0,0
F_US_01,H_CN_01,IN,CAT06,297.42,248.99,1.57,5.52,0.08,23.79,577.29,50,50,1,1
F_US_01,H_CN_01,VN,CAT06,297.42,248.99,1.57,5.21,0.1,29.74,582.93,44,50,1,0
F_US_01,H_CN_01,AU,CAT06,297.42,248.99,1.57,5.36,0.04,11.9,565.24,57,36,0,0
F_US_01,H_JP_01,US,CAT06,297.42,230.4,4.67,8.5,0.0,0.0,540.99,65,39,0,0
F_US_01,H_JP_01,CA,CAT06,297.42,230.4,4.67,6.96,0.02,5.95,545.4,58,37,0,0
F_US_01,H_JP_01,MX,CAT06,297.42,230.4,4.67,7.44,0.01,2.97,542.9,67,50,0,0
F_US_01,H_JP_01,BR,CAT06,297.42,230.4,4.67,13.34,0.1,29.74,575.57,88,54,0,0
F_US_01,H_JP_01,AR,CAT06,297.42,230.4,4.67,14.51,0.12,35.69,582.69,90,54,0,0
F_US_01,H_JP_01,DE,CAT06,297.42,230.4,4.67,6.98,0.06,17.85,557.32,62,38,0,0
F_US_01,H_JP_01,GB,CAT06,297.42,230.4,4.67,8.21,0.05,14.87,555.57,62,36,0,0
F_US_01,H_JP_01,FR,CAT06,297.42,230.4,4.67,7.93,0.06,17.85,558.27,64,40,0,0
F_US_01,H_JP_01,AE,CAT06,297.42,230.4,4.67,7.05,0.05,14.87,554.41,59,51,0,0
F_US_01,H_JP_01,SA,CAT06,297.42,230.4,4.67,7.85,0.05,14.87,555.21,61,52,0,0
F_US_01,H_JP_01,ZA,CAT06,297.42,230.4,4.67,11.38,0.08,23.79,567.66,78,50,0,0
F_US_01,H_JP_01,CN,CAT06,297.42,230.4,4.67,7.46,0.25,74.36,614.31,42,53,1,1
F_US_01,H_JP_01,JP,CAT06,297.42,230.4,4.67,1.38,0.04,11.9,545.77,33,40,1,0
F_US_01,H_JP_01,KR,CAT06,297.42,230.4,4.67,7.1,0.05,14.87,554.46,35,36,1,0
F_US_01,H_JP_01,IN,CAT06,297.42,230.4,4.67,4.76,0.08,23.79,561.04,52,50,0,0
F_US_01,H_JP_01,VN,CAT06,297.42,230.4,4.67,5.0,0.1,29.74,567.23,45,50,1,0
F_US_01,H_JP_01,AU,CAT06,297.42,230.4,4.67,5.5,0.04,11.9,549.89,54,36,0,0
F_US_01,H_KR_01,US,CAT06,297.42,219.45,3.21,7.58,0.0,0.0,527.66,69,39,0,0
F_US_01,H_KR_01,CA,CAT06,297.42,219.45,3.21,6.67,0.02,5.95,532.7,62,37,0,0
F_US_01,H_KR_01,MX,CAT06,297.42,219.45,3.21,10.36,0.01,2.97,533.41,71,50,0,0
F_US_01,H_KR_01,BR,CAT06,297.42,219.45,3.21,14.7,0.1,29.74,564.52,91,54,0,0
F_US_01,H_KR_01,AR,CAT06,297.42,219.45,3.21,13.55,0.12,35.69,569.32,95,54,0,0
F_US_01,H_KR_01,DE,CAT06,297.42,219.45,3.21,6.63,0.06,17.85,544.56,62,38,0,0
F_US_01,H_KR_01,GB,CAT06,297.42,219.45,3.21,6.52,0.05,14.87,541.47,63,36,0,0
F_US_01,H_KR_01,FR,CAT06,297.42,219.45,3.21,6.53,0.06,17.85,544.46,65,40,0,0
F_US_01,H_KR_01,AE,CAT06,297.42,219.45,3.21,6.54,0.05,14.87,541.49,58,51,0,0
F_US_01,H_KR_01,SA,CAT06,297.42,219.45,3.21,6.29,0.05,14.87,541.24,60,52,0,0
F_US_01,H_KR_01,ZA,CAT06,297.42,219.45,3.21,10.0,0.08,23.79,553.87,77,50,0,0
F_US_01,H_KR_01,CN,CAT06,297.42,219.45,3.21,5.59,0.25,74.36,600.03,41,53,1,1
F_US_01,H_KR_01,JP,CAT06,297.42,219.45,3.21,2.04,0.04,11.9,534.02,37,40,1,0
F_US_01,H_KR_01,KR,CAT06,297.42,219.45,3.21,0.92,0.05,14.87,535.87,35,36,1,0
F_US_01,H_KR_01,IN,CAT06,297.42,219.45,3.21,5.3,0.08,23.79,549.17,51,50,0,0
F_US_01,H_KR_01,VN,CAT06,297.42,219.45,3.21,5.2,0.1,29.74,555.02,44,50,1,0
F_US_01,H_KR_01,AU,CAT06,297.42,219.45,3.21,6.17,0.04,11.9,538.15,56,36,0,0
F_US_01,H_IN_01,US,CAT06,297.42,288.48,3.0,11.32,0.0,0.0,600.22,86,39,0,0
F_US_01,H_IN_01,CA,CAT06,297.42,288.48,3.0,9.26,0.02,5.95,604.11,80,37,0,0
F_US_01,H_IN_01,MX,CAT06,297.42,288.48,3.0,13.15,0.01,2.97,605.02,92,50,0,0
F_US_01,H_IN_01,BR,CAT06,297.42,288.48,3.0,12.68,0.1,29.74,631.32,88,54,0,0
F_US_01,H_IN_01,AR,CAT06,297.42,288.48,3.0,13.07,0.12,35.69,637.66,92,54,0,0
F_US_01,H_IN_01,DE,CAT06,297.42,288.48,3.0,5.88,0.06,17.85,612.63,63,38,0,0
F_US_01,H_IN_01,GB,CAT06,297.42,288.48,3.0,6.43,0.05,14.87,610.2,66,36,0,0
F_US_01,H_IN_01,FR,CAT06,297.42,288.48,3.0,6.23,0.06,17.85,612.98,65,40,0,0
F_US_01,H_IN_01,AE,CAT06,297.42,288.48,3.0,4.42,0.05,14.87,608.19,49,51,1,0
F_US_01,H_IN_01,SA,CAT06,297.42,288.48,3.0,5.35,0.05,14.87,609.12,51,52,1,0
F_US_01,H_IN_01,ZA,CAT06,297.42,288.48,3.0,6.03,0.08,23.79,618.72,67,50,0,0
F_US_01,H_IN_01,CN,CAT06,297.42,288.48,3.0,5.08,0.25,74.36,668.34,54,53,0,1
F_US_01,H_IN_01,JP,CAT06,297.42,288.48,3.0,5.52,0.04,11.9,606.32,63,40,0,0
F_US_01,H_IN_01,KR,CAT06,297.42,288.48,3.0,5.7,0.05,14.87,609.47,60,36,0,0
F_US_01,H_IN_01,IN,CAT06,297.42,288.48,3.0,1.98,0.08,23.79,614.67,43,50,1,0
F_US_01,H_IN_01,VN,CAT06,297.42,288.48,3.0,3.73,0.1,29.74,622.37,54,50,0,0
F_US_01,H_IN_01,AU,CAT06,297.42,288.48,3.0,6.4,0.04,11.9,607.2,69,36,0,0
F_US_01,H_VN_01,US,CAT06,297.42,320.21,2.33,12.21,0.0,0.0,632.17,91,39,0,0
F_US_01,H_VN_01,CA,CAT06,297.42,320.21,2.33,9.14,0.02,5.95,635.05,84,37,0,0
F_US_01,H_VN_01,MX,CAT06,297.42,320.21,2.33,10.68,0.01,2.97,633.61,94,50,0,0
F_US_01,H_VN_01,BR,CAT06,297.42,320.21,2.33,12.18,0.1,29.74,661.88,102,54,0,0
F_US_01,H_VN_01,AR,CAT06,297.42,320.21,2.33,14.56,0.12,35.69,670.21,100,54,0,0
F_US_01,H_VN_01,DE,CAT06,297.42,320.21,2.33,7.57,0.06,17.85,645.38,76,38,0,0
F_US_01,H_VN_01,GB,CAT06,297.42,320.21,2.33,9.39,0.05,14.87,644.22,78,36,0,0
F_US_01,H_VN_01,FR,CAT06,297.42,320.21,2.33,8.09,0.06,17.85,645.9,78,40,0,0
F_US_01,H_VN_01,AE,CAT06,297.42,320.21,2.33,5.72,0.05,14.87,640.55,64,51,0,0
F_US_01,H_VN_01,SA,CAT06,297.42,320.21,2.33,5.17,0.05,14.87,640.0,67,52,0,0
F_US_01,H_VN_01,ZA,CAT06,297.42,320.21,2.33,8.73,0.08,23.79,652.48,78,50,0,0
F_US_01,H_VN_01,CN,CAT06,297.42,320.21,2.33,4.38,0.25,74.36,698.7,54,53,0,1
F_US_01,H_VN_01,JP,CAT06,297.42,320.21,2.33,5.08,0.04,11.9,636.94,59,40,0,0
F_US_01,H_VN_01,KR,CAT06,297.42,320.21,2.33,5.45,0.05,14.87,640.28,56,36,0,0
F_US_01,H_VN_01,IN,CAT06,297.42,320.21,2.33,7.55,0.08,23.79,651.3,55,50,0,0
F_US_01,H_VN_01,VN,CAT06,297.42,320.21,2.33,1.73,0.1,29.74,651.43,46,50,1,0
F_US_01,H_VN_01,AU,CAT06,297.42,320.21,2.33,2.22,0.04,11.9,634.08,61,36,0,0
F_US_01,H_AU_01,US,CAT06,297.42,359.92,4.3,10.83,0.0,0.0,672.47,94,39,0,0
F_US_01,H_AU_01,CA,CAT06,297.42,359.92,4.3,9.55,0.02,5.95,677.14,93,37,0,0
F_US_01,H_AU_01,MX,CAT06,297.42,359.92,4.3,9.1,0.01,2.97,673.71,90,50,0,0
F_US_01,H_AU_01,BR,CAT06,297.42,359.92,4.3,11.9,0.1,29.74,703.28,94,54,0,0
F_US_01,H_AU_01,AR,CAT06,297.42,359.92,4.3,9.54,0.12,35.69,706.87,84,54,0,0
F_US_01,H_AU_01,DE,CAT06,297.42,359.92,4.3,14.14,0.06,17.85,693.63,101,38,0,0
F_US_01,H_AU_01,GB,CAT06,297.42,359.92,4.3,15.03,0.05,14.87,691.54,103,36,0,0
F_US_01,H_AU_01,FR,CAT06,297.42,359.92,4.3,14.63,0.06,17.85,694.12,103,40,0,0
F_US_01,H_AU_01,AE,CAT06,297.42,359.92,4.3,10.53,0.05,14.87,687.04,87,51,0,0
F_US_01,H_AU_01,SA,CAT06,297.42,359.92,4.3,8.91,0.05,14.87,685.42,90,52,0,0
F_US_01,H_AU_01,ZA,CAT06,297.42,359.92,4.3,8.12,0.08,23.79,693.55,84,50,0,0
F_US_01,H_AU_01,CN,CAT06,297.42,359.92,4.3,7.6,0.25,74.36,743.6,78,53,0,1
F_US_01,H_AU_01,JP,CAT06,297.42,359.92,4.3,7.0,0.04,11.9,680.54,74,40,0,0
F_US_01,H_AU_01,KR,CAT06,297.42,359.92,4.3,5.54,0.05,14.87,682.05,74,36,0,0
F_US_01,H_AU_01,IN,CAT06,297.42,359.92,4.3,5.09,0.08,23.79,690.52,80,50,0,0
F_US_01,H_AU_01,VN,CAT06,297.42,359.92,4.3,6.06,0.1,29.74,697.44,71,50,0,0
F_US_01,H_AU_01,AU,CAT06,297.42,359.92,4.3,0.54,0.04,11.9,674.08,49,36,0,0
F_US_01,H_US_01,US,CAT07,49.05,5.29,3.92,0.64,0.0,0.0,58.9,7,52,1,0
F_US_01,H_US_01,CA,CAT07,49.05,5.29,3.92,7.38,0.02,0.98,66.62,16,54,1,0
F_US_01,H_US_01,MX,CAT07,49.05,5.29,3.92,2.17,0.01,0.49,60.92,9,68,1,0
F_US_01,H_US_01,BR,CAT07,49.05,5.29,3.92,4.98,0.1,4.91,68.15,28,68,1,0
F_US_01,H_US_01,AR,CAT07,49.05,5.29,3.92,5.9,0.12,5.89,70.05,33,69,1,0
F_US_01,H_US_01,DE,CAT07,49.05,5.29,3.92,7.34,0.06,2.94,68.54,34,52,1,0
F_US_01,H_US_01,GB,CAT07,49.05,5.29,3.92,5.41,0.05,2.45,66.12,30,52,1,0
F_US_01,H_US_01,FR,CAT07,49.05,5.29,3.92,7.37,0.06,2.94,68.57,33,55,1,0
F_US_01,H_US_01,AE,CAT07,49.05,5.29,3.92,11.1,0.05,2.45,71.81,49,67,1,0
F_US_01,H_US_01,SA,CAT07,49.05,5.29,3.92,8.75,0.05,2.45,69.46,47,68,1,0
F_US_01,H_US_01,ZA,CAT07,49.05,5.29,3.92,9.65,0.08,3.92,71.83,52,66,1,0
F_US_01,H_US_01,CN,CAT07,49.05,5.29,3.92,8.61,0.25,12.26,79.13,46,68,1,1
F_US_01,H_US_01,JP,CAT07,49.05,5.29,3.92,8.91,0.04,1.96,69.13,41,54,1,0
F_US_01,H_US_01,KR,CAT07,49.05,5.29,3.92,9.97,0.05,2.45,70.68,43,53,1,0
F_US_01,H_US_01,IN,CAT07,49.05,5.29,3.92,10.6,0.08,3.92,72.78,53,69,1,0
F_US_01,H_US_01,VN,CAT07,49.05,5.29,3.92,12.84,0.1,4.91,76.01,53,69,1,0
F_US_01,H_US_01,AU,CAT07,49.05,5.29,3.92,10.53,0.04,1.96,70.75,55,54,0,0
F_US_01,H_CA_01,US,CAT07,49.05,1.12,3.88,6.81,0.0,0.0,60.86,7,52,1,0
F_US_01,H_CA_01,CA,CAT07,49.05,1.12,3.88,1.89,0.02,0.98,56.92,3,54,1,0
F_US_01,H_CA_01,MX,CAT07,49.05,1.12,3.88,6.63,0.01,0.49,61.17,12,68,1,0
